,loss
1834,0.060198486003309494
1835,0.006529310900905278
1836,0.001103269006391864
1837,0.001651978802927704
1838,0.0017084325354028028
1839,0.004302140141074819
1840,0.028386624141637503
1841,2.75817977558861e-06
1842,0.02734478740837642
1843,0.0028193138605572183
1844,0.0012303846063424833
1845,0.008974379451739267
1846,0.014208422355102364
1847,0.00222342871384969
1848,0.002229666136259307
1849,0.09275022463651306
1850,0.04299387566534707
1851,0.003043786094548866
1852,0.018286396899087634
1853,0.006743881311804043
1854,0.008551238781243828
1855,0.01679015158441415
1856,4.0362869640943773e-07
1857,0.016754305512966486
1858,0.00011015195539253289
1859,0.024162745123994443
1860,0.00044038990734010004
1861,0.0031515003041707105
1862,0.0006156517907197599
1863,2.2416073691659776e-06
1864,0.007628552424985061
1865,9.798685691035217e-05
1866,0.0005971962439110559
1867,0.02922706740050054
1868,0.0009334001813975872
1869,0.0005371081031799611
1870,0.016387566482612605
1871,0.0011881654378609807
1872,0.0028695899076149733
1873,0.0036623053043928883
1874,0.01482309745691503
1875,0.00466681752497522
1876,0.004765885584188814
1877,0.014968415826734693
1878,0.011823146676801325
1879,0.004519563994488887
1880,0.004261693606577733
1881,0.012769898704452656
1882,2.1892816631354207e-05
1883,7.555460786027396e-07
1884,8.939535745936217e-05
1885,0.0001034931474855651
1886,0.00044764894541678087
1887,0.0009530174530259228
1888,0.0016905371172703115
1889,0.0009191532718509012
1890,0.027158019630882557
1891,0.039174748683506344
1892,0.0003773602975584122
1893,0.0004183317278762704
1894,0.02555676185760232
1895,0.14976319759589274
1896,0.0018620154111188296
1897,0.03660508480485825
1898,0.033871682525881956
1899,0.005843467009072803
1900,0.0013809667529192104
1901,0.01093760493127488
1902,0.004087797582171164
1903,0.008336120254940018
1904,2.249318218222024e-06
1905,0.0014503829421397745
1906,0.0005194239949260816
1907,2.9454641331600798e-05
1908,0.0011319163599881183
1909,0.001891444663390878
1910,0.012274313335827222
1911,0.036356855479681705
1912,0.025893666024469315
1913,0.0006656505039504405
1914,8.512100932760928e-09
1915,0.01952102327167555
1916,0.0010358608011132192
1917,0.00023615609724447496
1918,0.0042570276496660345
1919,0.008871648732388677
1920,0.00044991451512349436
1921,0.029288787472492157
1922,0.020554429618412556
1923,4.361678270747568e-05
1924,0.0052794450236580215
1925,0.0031436808946748245
1926,0.0007998455700692527
1927,0.0006155461468334512
1928,0.0035668419890805543
1929,0.006249798954499895
1930,0.0005342768004205791
1931,0.00193885906214187
1932,0.050714759722398896
1933,0.02112629626590707
1934,0.0006183798869011683
1935,0.0035648164136327484
1936,0.005216542564687079
1937,0.0006620941129360261
1938,0.0026679514253650735
1939,0.003485199555080584
1940,0.02611679955333851
1941,0.02252954480823784
1942,3.034492117444315e-06
1943,0.02590471201946999
1944,0.0002778897154997751
1945,0.0006737835371870472
1946,0.01123967250462381
1947,0.008337910604137092
1948,0.005893656626597421
1949,0.0007130458795783443
1950,0.007414718178442059
1951,0.0048234555542726225
1952,0.003125179263364625
1953,0.0003639134717148654
1954,0.00484152140614276
1955,0.0008392288316258536
1956,0.021171831324226377
1957,0.0031561836214599034
1958,0.003040855335242531
1959,0.00043908759144308944
1960,0.06231265883178242
1961,0.11845887400845594
1962,4.918880802167071e-06
1963,0.020835489093519666
1964,0.004793073801870811
1965,0.0006430097034984192
1966,0.00016137260889499807
1967,0.018281949854378452
1968,0.003070082418883927
1969,0.005797202305892968
1970,0.012379990338658756
1971,0.00031581061924899754
1972,0.006412241033636005
1973,0.0004076773852514496
1974,0.0015796757937667665
1975,0.0002568166233360519
1976,0.008990633437901047
1977,0.010476063335013339
1978,0.003359685254102199
1979,0.011776679648821975
1980,0.02291756777936578
1981,0.004817610526197228
1982,0.018793819758709196
1983,0.006459481830806617
1984,0.04355874487529999
1985,0.01505189576910493
1986,4.017292310207508e-05
1987,0.017038609036208508
1988,0.0009801692293691681
1989,0.011525181693183612
1990,0.00484303508684727
1991,0.0003120326021017775
1992,0.0009893395350610925
1993,0.004132323230847404
1994,0.00643926207273948
1995,0.0002524698134386267
1996,0.048479952908012
1997,0.014069601054075913
1998,0.04156467687139541
1999,0.0029179333315997313
2000,0.01439367516269879
2001,1.0670245079003339e-05
2002,0.012478190247423486
2003,0.00034754314076929847
2004,0.02220411887158502
2005,0.0006854394166744169
2006,0.007486021683384054
2007,0.014708626685524664
2008,0.003962427044441577
2009,5.499816563899839e-05
2010,0.012671529828368597
2011,0.0010354107557847
2012,0.0002465444347358056
2013,0.00031880225566429304
2014,0.0020052505453136936
2015,3.1141558907880804e-05
2016,0.0012937651954832896
2017,0.00015016426264742317
2018,0.01207085401629173
2019,0.034341520985410365
2020,0.015587675240757201
2021,0.02119114121374574
2022,0.012284647519124874
2023,0.018073908571325816
2024,0.0008214032581363176
2025,0.005593807268353577
2026,0.023891611386161467
2027,0.0017265424192000377
2028,0.06607724226230437
2029,0.0007217254374517123
2030,0.0043860391599406376
2031,7.586948415946836e-05
2032,0.0006470190093242245
2033,7.877808578191729e-05
2034,0.0004693356157096206
2035,0.012778741791030303
2036,0.004292465434948021
2037,3.311064145751663e-05
2038,0.002814339249460291
2039,0.0033553717328801344
2040,0.0018273797940488988
2041,0.005613404169828457
2042,0.008293701409678948
2043,0.031851905555415796
2044,0.008439455914330377
2045,0.003917020663282927
2046,0.0010792525074685329
2047,0.004306773309720248
2048,0.008113396105280023
2049,0.005047813441886286
2050,0.003384718033936488
2051,0.04087559219171018
2052,0.006883116677157776
2053,0.0016594169860588903
2054,0.0002825333825466044
2055,4.7217707506960555e-05
2056,0.0013744690322951751
2057,0.01444832716039926
2058,0.0035856288606484496
2059,0.0017640311636925672
2060,0.010322004355323265
2061,0.04374763099243668
2062,0.0034358630584212973
2063,5.39394794669861e-05
2064,4.0107831144589954e-06
2065,0.015364391583557914
2066,0.014630154120027893
2067,4.0746116729481576e-06
2068,3.372589980492729e-07
2069,0.04471982915904597
2070,1.1070315308402596e-06
2071,0.0022141492343257497
2072,0.03550573448134226
2073,2.7040575438212632e-05
2074,0.0017722290639849967
2075,0.0008270911683315289
2076,0.05076923614400814
2077,0.0040315525447861406
2078,0.028313191293979943
2079,0.00037378388983360533
2080,0.007134637625530668
2081,0.006529761716388647
2082,0.00552748336589149
2083,0.00355614995871701
2084,0.004781883303944384
2085,0.0008834238883009001
2086,0.0008867101710894054
2087,1.4102822440691773e-07
2088,0.026440774672581296
2089,0.0035812919986097534
2090,0.024843620611116078
2091,0.010440926865157303
2092,0.0009101931391306046
2093,0.0017173882781997172
2094,0.029305813874903445
2095,0.02861883588396808
2096,0.00332900896031335
2097,0.005029679262613257
2098,0.0038519080921166626
2099,0.0002846794580888155
2100,0.03202642884145303
2101,0.0001389201246459643
2102,0.001234510375990676
2103,0.001239368003184231
2104,0.008614494692691259
2105,0.014649953718861302
2106,0.0017972010244760638
2107,6.044964345962767e-06
2108,0.013282488369181963
2109,0.001574351878091038
2110,0.0007847333886145742
2111,0.009975453745087345
2112,4.0058790896098594e-05
2113,0.013201924012099233
2114,0.009751877723436964
2115,0.00013659000643934726
2116,0.000483847612951312
2117,0.0003694204914182112
2118,0.0013146211161892646
2119,0.01857405150404918
2120,0.0021535923197035494
2121,0.0009270140442095025
2122,0.00040931326872834146
2123,0.001681042609610057
2124,0.004429727672058046
2125,0.0011204487740166641
2126,0.00021289758909657543
2127,0.02537156619581802
2128,2.8674687988381494e-06
2129,0.0062946667613779745
2130,0.0221690877788988
2131,0.008758882300803275
2132,0.023108872597890025
2133,0.021789226427560524
2134,0.0003562266688524803
2135,0.02139416285902469
2136,0.0009361028638793862
2137,0.002645687585002832
2138,0.00018741857090383225
2139,0.0027930440458714717
2140,0.015609437607783903
2141,0.02452409419904537
2142,0.06544812380319892
2143,0.08917760013368893
2144,0.007988724779846638
2145,0.00013215633900702644
2146,0.1640159810294038
2147,0.0017909943326776376
2148,2.1253368520121755e-05
2149,0.008302089315521266
2150,0.00024238781940589044
2151,5.04326799002161e-05
2152,0.0002915453998699921
2153,0.004087108850501994
2154,0.042044710857326965
2155,0.12680196276977265
2156,0.0007808026861524158
2157,0.009782397340904445
2158,3.3546270068899705e-05
2159,0.006307269186384215
2160,0.017518582946365754
2161,0.03238024127704889
2162,8.577918450296203e-05
2163,0.003763774987224464
2164,0.0523716200105764
2165,0.01063428074869603
2166,0.010078505573711807
2167,0.00314449304498676
2168,0.002391788739661631
2169,0.003039274095897589
2170,0.007373982035464234
2171,7.802295579563063e-06
2172,0.0016756872792024397
2173,0.02239014755443373
2174,0.019079898713539385
2175,1.4896294950255701e-05
2176,0.011760100190164569
2177,0.023443736360740052
2178,0.0063313307024948084
2179,0.0038268278575792937
2180,0.00014439581689693924
2181,0.004745467910541488
2182,0.0004028921380987577
2183,0.0022664471038760315
2184,0.08081911463973264
2185,0.0810225432121319
2186,0.00010040608290800838
2187,9.896860938438463e-07
2188,0.01672206022994662
2189,0.00024935782969889375
2190,0.0030802413472499532
2191,0.1278483261555641
2192,0.0058470552354074725
2193,0.0064210584819598526
2194,0.020913951887815047
2195,0.0003439413907041251
2196,0.014933566578260579
2197,0.026054937148538394
2198,0.00583949966182105
2199,8.317658787166376e-05
2200,0.0020341970628799918
2201,0.0031543351532095035
2202,0.027491391259804727
2203,0.010097354383284182
2204,0.011841459792913433
2205,0.02946347154510798
2206,0.0004928298559376904
2207,0.0003102083878289935
2208,0.0005580163188559749
2209,0.0009027354065350425
2210,0.005845959813910398
2211,0.046636323710556635
2212,0.020053614242599174
2213,0.0004792760672281984
2214,0.04065395140903678
2215,0.0005918422511710137
2216,0.0023782463991366075
2217,0.009459485190364726
2218,0.006068883757999471
2219,0.0012504897251507214
2220,0.009538887665286211
2221,0.002627048793622594
2222,0.0001212383583152923
2223,0.06692525043391581
2224,0.003918856882881254
2225,3.558766173112464e-05
2226,0.000527374652851687
2227,0.0007581191068504879
2228,0.010802634380777155
2229,0.000395355225861818
2230,0.0005080197548707863
2231,0.03294481454626232
2232,0.018887765877174504
2233,0.001200267511406531
2234,0.0004908656061985968
2235,0.02597905799933227
2236,0.001826287685561541
2237,0.007566144068455282
2238,0.010491178256039258
2239,0.007516017865316341
2240,0.00033751387866816173
2241,0.0026887443243344203
2242,0.0020183349565377155
2243,0.0011253215226928166
2244,0.0008618361914834404
2245,0.00035283193007118626
2246,0.011304924275513821
2247,0.00167247497078758
2248,0.01996478775673756
2249,0.0035518247987638314
2250,0.011748558139354028
2251,0.0011233341116470804
2252,0.0021322535270158496
2253,0.0006076816864349603
2254,0.04090041975563042
2255,0.00015882058270261676
2256,4.53169605499019e-05
2257,0.03442592044047058
2258,0.00041337618136769345
2259,0.005456500654161093
2260,0.00010783060908544506
2261,0.09853053488294887
2262,0.0034603081952031753
2263,0.018841158212645193
2264,0.014506369094182327
2265,0.0005148317753973879
2266,0.004365322006542338
2267,0.004446302907639131
2268,0.00026474346102258974
2269,0.0496825324949794
2270,0.011101786342116844
2271,0.014895724060638759
2272,5.772323892236867e-05
2273,0.0030326131645087573
2274,0.011598159025501547
2275,0.0034979050289574245
2276,0.015193476048912637
2277,0.0002527707993396558
2278,0.0006265165645089914
2279,1.3378705993149317e-05
2280,2.53040954412872e-05
2281,0.00011537716710345743
2282,0.010947295200267593
2283,0.000843131442602585
2284,0.0002609387533821089
2285,0.01432013860018914
2286,7.919000752869065e-05
2287,0.0035466445039000734
2288,0.01287843632519235
2289,0.0018250708666821636
2290,0.0030616246994650217
2291,0.0013164500771534204
2292,0.004689248035910597
2293,0.0022995719315410377
2294,0.0009552232306106134
2295,0.029450089352373858
2296,0.013788238990140022
2297,0.0004754689056804214
2298,0.010001618113209635
2299,0.0011519958815775068
2300,0.0038318354555781013
2301,5.8457720179340355e-06
2302,0.044721544742608164
2303,0.019283539539396856
2304,0.003570990013123257
2305,0.0029154149663511036
2306,0.004235950897276697
2307,0.002381291974841637
2308,0.013340963173756125
2309,0.0035917036179233153
2310,0.008827852315541522
2311,0.00012689619951261784
2312,0.012974446208290483
2313,0.00045027935412883735
2314,0.0030235894581075854
2315,0.009141890550359449
2316,0.02299723406817058
2317,0.0031306428231549577
2318,0.002834553264506892
2319,0.007241508271974722
2320,0.0006929211841648044
2321,0.014617070586046662
2322,0.005683693800544644
2323,0.014135655230352142
2324,0.0005098120174014151
2325,0.05693060825964033
2326,0.004468038618335969
2327,0.00010625047469830769
2328,1.5882008932393237e-07
2329,0.0009296639350893219
2330,0.00016112692916893086
2331,0.0013500243138079785
2332,0.0014504442102290214
2333,0.00163939070110737
2334,0.0018256430562044496
2335,0.0006113642717457339
2336,0.005412031463829931
2337,0.021828627685132263
2338,0.0025045733406398097
2339,0.0001858110602508826
2340,0.0011155667561308698
2341,3.575499671548454e-06
2342,0.015424015785952027
2343,7.639533541537094e-05
2344,0.0052527079448927705
2345,0.040655851499797856
2346,0.0008543395411847256
2347,2.6411694469473507e-05
2348,0.02079122751845842
2349,0.009846676181181305
2350,0.003566997102188922
2351,0.014013424537397646
2352,0.07614263154543424
2353,0.0033267716511147035
2354,0.003313919063760102
2355,0.12071962205434209
2356,0.0030141392730993273
2357,0.0001054678316390063
2358,0.008349179208875363
2359,0.06826567606876519
2360,0.009386816499627623
2361,0.007157895582264401
2362,0.0057869817818224575
2363,0.0022908300435206053
2364,0.0192348082537451
2365,0.00011494707105486252
2366,0.00675151912498233
2367,0.0002113533530227283
2368,0.0008612369331090649
2369,0.0030029529049068054
2370,0.05765945909238251
2371,0.045178128736562635
2372,0.008160635749612788
2373,4.996062796408797e-07
2374,0.005021687610479816
2375,8.120795708866071e-05
2376,0.005393700753770716
2377,0.03342149208455713
2378,0.0005117632115556498
2379,1.4649940952329418e-05
2380,2.295259919041455e-05
2381,0.0002387911530216219
2382,0.0012802612995380005
2383,0.017012269079360865
2384,7.959141142141424e-06
2385,0.022008010303461386
2386,0.0025699452036187375
2387,0.00034494663229192276
2388,0.024587043364281445
2389,0.002437972239314265
2390,0.011631721413453729
2391,0.005053218330339623
2392,0.013406180641265423
2393,0.04103731781863856
2394,0.0008785019274008114
2395,0.021364412259493162
2396,0.005035136446493034
2397,0.008116098184059273
2398,0.0001301985219601339
2399,0.005513361531901145
2400,0.016355727043749796
2401,0.013940111675655174
2402,0.0015246071529877038
2403,0.001765715356964881
2404,0.03282018833874122
2405,0.00014484556586955052
2406,0.029422649147036687
2407,0.00019626686717716502
2408,0.01430180333203585
2409,0.015914568535287228
2410,2.960470553180309e-05
2411,0.0016971253598098307
2412,0.005666531985008058
2413,0.007417405031760765
2414,0.001291629018839711
2415,0.0014832854144375966
2416,0.0006591964953452646
2417,0.00025847292911325794
2418,0.0010348130476694347
2419,0.002758542808050195
2420,0.020992921134618318
2421,0.011105152011543475
2422,0.002530914882391295
2423,0.006554794510981889
2424,0.014271429649319585
2425,0.0027413026271152496
2426,0.0002077057679114289
2427,0.0023955233502722852
2428,0.00013866198024020066
2429,0.0035235843282448117
2430,0.0011952611671057986
2431,0.0108938468238223
2432,0.002149811732843591
2433,2.8265376210821903e-05
2434,0.002491443083971098
2435,0.0005416178870413493
2436,0.049665637963881674
2437,0.000296831381391565
2438,0.002142587237468361
2439,0.003905137598977513
2440,0.007865997069339084
2441,0.0006411056677715285
2442,0.0002641311805712525
2443,1.8603459515465977e-06
2444,0.0023592889229883712
2445,0.0010232807426295077
2446,0.007938675179872215
2447,0.07073865851850612
2448,0.00011512669622304891
2449,0.0029771213097232667
2450,0.009286308806521653
2451,5.6544874205323116e-08
2452,0.0003908483304909358
2453,0.009681890969410308
2454,0.0003876787123321643
2455,0.0006196519120291848
2456,0.01587925817809806
2457,0.0021375061592839033
2458,0.005462594909228279
2459,0.0011001855804377324
2460,0.0007922919180262762
2461,0.03325211091894593
2462,0.01678914956127061
2463,0.013504968490676996
2464,0.005224815132106667
2465,0.00017978759819110095
2466,0.012149573686979593
2467,0.006088492104748427
2468,0.007083635318456021
2469,0.0010136499201198982
2470,4.9941048272194645e-06
2471,0.008205991427400083
2472,0.0028824043701893504
2473,0.00033025993151769014
2474,0.0014026703416844255
2475,0.00022543163071438413
2476,0.0027034803042986387
2477,0.004475391264633704
2478,0.00014436287112137153
2479,0.06471850657246075
2480,0.0067049894603548885
2481,0.0012413855409230457
2482,1.0180394074781469e-06
2483,0.0013528164211443817
2484,4.290906637180144e-07
2485,0.02011968296512541
2486,0.0007462936580364802
2487,9.428126199764652e-05
2488,0.04108695433257331
2489,0.0028509308812337936
2490,0.00045367399672802735
2491,0.0006392387377943577
2492,2.79758263661462e-05
2493,0.01196132989414663
2494,0.0023077534686060702
2495,0.004943297150060811
2496,0.0007530971794697484
2497,0.00027174255744871816
2498,0.0017903857950558619
2499,0.00034800322564811304
2500,0.0013784608303358213
2501,0.0059203318503035516
2502,0.003841935643747761
2503,0.0010972457784058295
2504,0.001031143505419941
2505,6.757935312910045e-05
2506,0.02411985689214558
2507,6.8009200687756085e-06
2508,0.0012323252822932873
2509,3.126034077546529e-05
2510,0.001658686402080716
2511,0.0002080998972464068
2512,0.0007854163435427303
2513,0.02792910077664253
2514,0.0326636477682272
2515,0.0004087256923233251
2516,0.0030930267715868712
2517,1.7924018915820092e-05
2518,5.638742582745999e-06
2519,0.14294114861042456
2520,0.012341441250272644
2521,0.0012446392010814632
2522,0.0002455719237064355
2523,0.002075615294165544
2524,0.0021351943290731246
2525,0.012577881852780852
2526,0.0059002005888436635
2527,0.0013816133963251785
2528,0.00923099383741511
2529,0.0017060345288227286
2530,0.0024856932576395436
2531,2.4284388834961543e-05
2532,0.00551113492747799
2533,0.00015110958196689296
2534,0.0004606879544975061
2535,4.514968574979104e-05
2536,0.0012256018631641513
2537,0.004032277282620153
2538,0.0004682747960011741
2539,6.907814026129611e-05
2540,0.004623813320073606
2541,0.0058181759112682025
2542,0.0014221594802536265
2543,0.0008629981630942419
2544,0.0015395423179128797
2545,0.002471557410795651
2546,2.6309039306347495e-05
2547,0.00043452277429341195
2548,0.0005602763134399185
2549,0.0006937273995398532
2550,3.383669073736993e-05
2551,0.025788541185159882
2552,0.00015745831259618138
2553,0.0016069293939833188
2554,0.04601437900282458
2555,0.11527299495742988
2556,0.003646489479192965
2557,0.007686375646402858
2558,5.2382598831800925e-06
2559,0.007287389203770956
2560,1.3283329497055198e-05
2561,0.015148277224629914
2562,0.04867660927050419
2563,0.017137663757937096
2564,0.0016082762848977008
2565,0.005451915222380241
2566,0.00031180866349874044
2567,0.00012625036822818555
2568,0.018365663672958627
2569,0.11180264882138002
2570,0.054929433677268796
2571,0.0014769839371139872
2572,0.002369599621574152
2573,0.008463518437082448
2574,0.0016803608212858866
2575,0.0034912893085558916
2576,0.02639656361200157
2577,0.0005143842672108745
2578,0.020071398869223336
2579,0.00013712204203815144
2580,0.0028871786193564106
2581,0.001958222148657968
2582,0.03104615781154378
2583,0.044281951069598
2584,1.3326556783738766e-05
2585,0.04262539571518169
2586,0.11782754063088297
2587,0.06498769483522468
2588,0.0003000714478074947
2589,0.0008434353558157049
2590,0.007830032601444992
2591,0.0009860506238090875
2592,0.0007941969941616015
2593,0.00039118295790979804
2594,0.019406951390683266
2595,0.018781231391185066
2596,0.0030300398242504665
2597,0.0003323546059768562
2598,0.0016170600208943872
2599,0.0011730800871494603
2600,0.00048102881670202344
2601,0.009195792708011791
2602,0.2448844223222644
2603,0.003835488078046847
2604,0.0034111024379804367
2605,0.015499960654188797
2606,0.020246334107486805
2607,0.00043508520846666584
2608,1.0016020965416308e-07
2609,0.015441021357970779
2610,0.0010367721502525023
2611,0.0009899971168470523
2612,0.00046050562648130845
2613,0.026492368241024626
2614,0.00931302907753224
2615,0.0079949526152556
2616,0.004560061884123603
2617,0.004095050273921423
2618,0.006506450161408571
2619,0.017548065715783462
2620,0.022782634002839933
2621,0.006788921977974649
2622,0.010113725369616605
2623,0.0013081213650344321
2624,0.024599078208647967
2625,0.024864717466765687
2626,0.004718426758954131
2627,3.1167975756164453e-06
2628,2.8989085718055296e-07
2629,0.006162607099087164
2630,5.078817671634794e-06
2631,0.01038842373802639
2632,0.0018715741324823471
2633,0.0005354280014143542
2634,0.0003288238829347859
2635,0.003203419463770798
2636,0.0012529745619929882
2637,0.021893944117278793
2638,0.017029151364944144
2639,0.04286179398163043
2640,0.0004815187286714851
2641,0.0023146132503738676
2642,3.4078616542718824e-05
2643,0.04994051960616657
2644,0.002092328879880035
2645,9.926714104541826e-05
2646,0.020588399647537736
2647,1.0577056949157676e-05
2648,2.080146173078022e-06
2649,3.627344581859098e-05
2650,0.009957382418538415
2651,5.5205061776079604e-05
2652,0.0051423647836596675
2653,0.0711885951021123
2654,0.0005423201409426715
2655,0.00015100370938840796
2656,0.0005615509176223294
2657,0.004850066994994429
2658,0.0002513696287929819
2659,0.023914641979168885
2660,0.06679898810129341
2661,0.007862702577404576
2662,0.01342919473441229
2663,0.01901495816946279
2664,0.0006394306495261147
2665,0.010618550763234447
2666,0.0021273883256431687
2667,1.0524220885571347e-05
2668,0.02759533418871434
2669,0.008267704855715558
2670,0.007485330463968036
2671,0.01948400608576318
2672,9.204171347959326e-05
2673,0.0028255395302727456
2674,0.12100689117232566
2675,0.00212195599440948
2676,0.00011732784377576444
2677,0.012765302371454115
2678,0.016363182700894843
2679,0.0025303476617892957
2680,0.0037342926916348472
2681,0.02902214421565434
2682,0.07830190461746012
2683,0.004860326560343886
2684,0.004199365923245013
2685,5.9691375330997075e-06
2686,0.0035458995407493255
2687,0.0009332982508411477
2688,0.05644690023387613
2689,0.009083069686104315
2690,0.0004767569451628065
2691,0.00035272810950096257
2692,0.003241879114904273
2693,0.0063040571994686335
2694,8.675133737734248e-06
2695,1.1360749413672939e-06
2696,0.0014885370691320183
2697,0.0030808242371828877
2698,0.00827358101044835
2699,0.004529637387868067
2700,0.00042772563545827904
2701,0.016487579940428067
2702,0.013654052524698406
2703,0.00691458706307894
2704,0.0005570693009638849
2705,0.002079753568454576
2706,0.002740129656396625
2707,0.002608537916324632
2708,0.18332990473316574
2709,4.980974827814722e-06
2710,0.0003047090878224182
2711,0.0035781585926541195
2712,0.025520978711164544
2713,0.009206772848767352
2714,0.0008013129173112548
2715,0.00029795455378126673
2716,6.040422263475832e-05
2717,0.09262027730583365
2718,0.007141386487712715
2719,0.0005181312131815884
2720,0.001053172039600065
2721,5.870137776324203e-07
2722,2.5368623104214294e-07
2723,0.0058426890358795995
2724,0.019295429403963733
2725,0.0018446897096605437
2726,0.0042638271804968
2727,0.0005845994518166496
2728,0.007305151474597141
2729,0.0006157931349172675
2730,0.012707976826036041
2731,0.000583976697869215
2732,0.00028088828429005485
2733,0.0026431323067072376
2734,0.0022714165884671353
2735,0.02222168009404161
2736,2.7962220729305356e-06
2737,0.006024510513932863
2738,0.01687273575619264
2739,0.0005055779316840663
2740,0.04599159042572061
2741,0.09433625510158217
2742,6.923036670737176e-05
2743,0.027978431521256432
2744,0.0009478477650808509
2745,3.8896419175327645e-08
2746,0.011035036696417644
2747,0.002902987744947903
2748,0.004742610299661247
2749,0.03155268955656455
2750,0.004939470697072947
2751,0.015177257789163595
2752,0.0031850966588275534
2753,0.01865208657837382
2754,0.0004844769259673629
2755,0.004954353726074894
2756,0.0028075406871233967
2757,0.004821222348775319
2758,0.004748101633888061
2759,2.1468535220430093e-06
2760,1.1887754711384828e-05
2761,0.009737865637213914
2762,0.02389860440453559
2763,0.0016959271795005243
2764,0.012571424871706753
2765,0.0015665791585361404
2766,0.0042237533895251745
2767,0.0023507848201780976
2768,0.0018221081753459509
2769,0.005642857854222773
2770,3.181158544711803e-05
2771,0.0050057990411747945
2772,0.0020710505758742806
2773,0.004357820499361903
2774,0.007611667843120478
2775,0.00895818230773321
2776,0.0008388919991921573
2777,0.019937971880621325
2778,0.0037750392646308164
2779,0.026065882824358864
2780,0.0024645021697961168
2781,0.0019610248210748605
2782,0.0018168405826419517
2783,9.626154704174619e-05
2784,0.0010384147910596831
2785,8.889141083313366e-06
2786,0.0009069006803657329
2787,0.006090188603194317
2788,0.0011987768912699688
2789,0.0019647974902898737
2790,0.002814499947223629
2791,0.013114874217278985
2792,0.14362984981530247
2793,1.0542429422838261e-05
2794,0.016782128109349426
2795,0.0012432825638310134
2796,0.0005071058933163177
2797,0.0007654422692815517
2798,0.004306077418753332
2799,0.0015230170347794636
2800,0.01694257989326507
2801,0.08223872561943998
2802,0.00042673028132912715
2803,0.0019577053838726885
2804,0.014158277944732634
2805,0.0024331515348599135
2806,0.0005521187357444016
2807,0.025228432905348316
2808,0.0023547362334878034
2809,0.018294849616483363
2810,0.0019502885235309145
2811,5.2961186290312695e-05
2812,0.006007639821115457
2813,5.764329022518364e-05
2814,0.001318555472038645
2815,0.00018116671833586358
2816,0.00338868023905987
2817,0.004157470674369203
2818,0.00786355362631752
2819,0.024216862996326468
2820,1.481019028009683e-06
2821,3.8802323009728914e-05
2822,0.0007966963054378799
2823,0.0020755293123799947
2824,6.505897718242219e-05
2825,0.0001453821313163217
2826,0.02178154355403303
2827,0.0030312998502331203
2828,0.0002201902712299404
2829,0.003972190740570077
2830,0.00042156803316205284
2831,0.00011688104870198728
2832,0.0006944405080931322
2833,0.033188065952546905
2834,0.0034803648947777316
2835,0.035168392497321045
2836,0.057368251469598994
2837,0.0012786945849157117
2838,0.019126800501954366
2839,0.00011967695908990131
2840,0.0004679375428946355
2841,0.005966352000043177
2842,0.00044125849804793014
2843,2.8874156183519302e-05
2844,0.0018577858901409196
2845,0.03230313653135995
2846,0.022841417437011853
2847,0.0223443898846776
2848,0.00922357703988967
2849,4.7067811430977764e-05
2850,0.0426705806865488
2851,0.0002859832728270689
2852,0.0041275058140089
2853,0.0019189112493358635
2854,0.008256484988890906
2855,1.0358531213321015e-05
2856,0.0009249916169503385
2857,0.00010228124140091459
2858,0.0005391378916281974
2859,0.007037114196599744
2860,0.002014409812805821
2861,0.0005692237641572438
2862,0.008241807812862389
2863,4.403346580231438e-06
2864,0.0006921912933411211
2865,0.00041790930144753534
2866,0.007656381766301923
2867,0.005689305756779437
2868,0.02169568801384574
2869,0.0019331120652586703
2870,0.0018883178876443018
2871,0.0005922270391158398
2872,0.00029751067474636215
2873,0.0001910922107328949
2874,0.005047343981538275
2875,0.0043221591791247965
2876,0.01757737455863194
2877,3.448342708456272e-05
2878,0.0006012226838636394
2879,0.013638107900783243
2880,0.02022617549823405
2881,0.0011763322520583846
2882,0.017943789236901608
2883,0.0028544387627988115
2884,0.005464008610260046
2885,0.005063096626984816
2886,0.0007728198324164735
2887,0.0015779446709675066
2888,0.006395385590641163
2889,0.002868718649871066
2890,0.00023157220080433197
2891,0.03309534546469461
2892,0.04918359115753828
2893,0.020073203974424577
2894,0.0015203365984832163
2895,0.0017628733526139297
2896,0.016106497969101453
2897,0.007585323171897872
2898,0.016949083509498565
2899,0.0014352460400113023
2900,1.3720555291561341e-06
2901,0.0015157763750731164
2902,1.0038353396545046e-05
2903,4.1412590191661455e-05
2904,0.0007092921967712099
2905,9.413804506432726e-05
2906,0.013772932885501658
2907,0.0005641998280018913
2908,0.005048811639038074
2909,0.00011549110428987305
2910,0.009665887955770051
2911,0.00043815150356475924
2912,0.0009926663569714978
2913,0.022484857365363174
2914,0.08258686127373564
2915,0.0011058209600610393
2916,0.0005674275397923936
2917,0.011692866299614739
2918,0.00021047005394161843
2919,0.00020731755145719493
2920,0.0044921830903987105
2921,0.022496691746014614
2922,0.010325349833458767
2923,0.003927773169314915
2924,0.005500659806300262
2925,0.005269210641310497
2926,0.019461373276998546
2927,0.006477486439656014
2928,0.0007062665569926868
2929,0.010931294016801481
2930,0.01553495286523419
2931,0.0015412809767397868
2932,0.0007070657056172828
2933,4.10938435489803e-05
2934,0.000419181159343534
2935,0.0007203833769431576
2936,0.02420576246903046
2937,0.005751031848493056
2938,0.00023325381655232613
